Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Turb,F_Turb,ChlFluor,F_ChlFluor,WiperPosV,Level,F_Level
10/18/2019,21:45, ,0,Inlet,0,6.3,12.266,0,43.6486,0,28.09,0,86.2,0,7.74,0,7.65,0,-60.9,15.41,0,0.48,0,1.186,-0.467,0
10/18/2019,22:00, ,0,Inlet,0,6.3,12.536,0,44.475,0,28.69,0,81.4,0,7.24,0,7.67,0,-62.6,19.88,0,0.59,0,1.197,-0.354,0
10/18/2019,22:15, ,0,Inlet,0,6.3,12.642,0,45.0058,0,29.08,0,80.2,0,7.1,0,7.67,0,-62.2,16.13,0,0.49,0,1.187,-0.229,0
10/18/2019,22:30, ,0,Inlet,0,6.3,12.65,0,45.4183,0,29.37,0,83.2,0,7.35,0,7.7,0,-64,18.89,0,1.08,0,1.198,-0.098,0
10/18/2019,22:45, ,0,Inlet,0,6.3,12.592,0,45.5445,0,29.46,0,92.3,0,8.17,0,7.78,0,-68.5,23.53,0,1.84,0,1.187,0.044,0
10/18/2019,23:00, ,0,Inlet,0,6.3,12.8,0,46.2453,0,29.97,0,93,0,8.16,0,7.8,0,-70.1,20.59,0,1.69,0,1.202,0.195,0
10/18/2019,23:15, ,0,Inlet,0,6.3,12.84,0,46.5604,0,30.2,0,93.1,0,8.15,0,7.81,0,-70.4,22.88,0,1.85,0,1.187,0.341,0
10/18/2019,23:30, ,0,Inlet,0,6.3,12.857,0,46.6287,0,30.25,0,93,0,8.14,0,7.81,0,-70.4,25.3,0,1.81,0,1.188,0.49,0
10/18/2019,23:45, ,0,Inlet,0,6.3,12.851,0,46.6642,0,30.28,0,93.1,0,8.15,0,7.81,0,-70.5,21.14,0,1.78,0,1.199,0.632,0
10/19/2019,00:00, ,0,Inlet,0,6.3,12.846,0,46.6819,0,30.29,0,93,0,8.14,0,7.81,0,-70.6,20.69,0,1.69,0,1.192,0.775,0
10/19/2019,00:15, ,0,Inlet,0,6.3,12.85,0,46.6436,0,30.26,0,93.4,0,8.18,0,7.81,0,-70.6,20.58,0,1.75,0,1.196,0.91,0
10/19/2019,00:30, ,0,Inlet,0,6.3,12.847,0,46.6958,0,30.3,0,93.4,0,8.17,0,7.81,0,-70.6,20.55,0,1.79,0,1.191,1.035,0
10/19/2019,00:45, ,0,Inlet,0,6.3,12.838,0,46.7057,0,30.31,0,93.3,0,8.16,0,7.81,0,-70.5,19.81,0,1.73,0,1.2,1.144,0
10/19/2019,01:00, ,0,Inlet,0,6.3,12.84,0,46.6696,0,30.28,0,93.1,0,8.15,0,7.81,0,-70.8,21.95,0,1.86,0,1.194,1.239,0
10/19/2019,01:15, ,0,Inlet,0,6.3,12.815,0,46.7183,0,30.31,0,93.1,0,8.15,0,7.81,0,-70.4,17.46,0,1.85,0,1.203,1.314,0
10/19/2019,01:30, ,0,Inlet,0,6.3,12.801,0,46.6802,0,30.29,0,92.7,0,8.12,0,7.81,0,-70.4,21.08,0,1.95,0,1.196,1.378,0
10/19/2019,01:45, ,0,Inlet,0,6.3,12.787,0,46.77,0,30.35,0,92.6,0,8.11,0,7.8,0,-70.2,19.55,0,1.96,0,1.19,1.405,0
10/19/2019,02:00, ,0,Inlet,0,6.3,12.788,0,46.7689,0,30.35,0,90.3,0,7.91,0,7.79,0,-69.6,22.75,0,0.99,0,1.194,1.424,0
10/19/2019,02:15, ,0,Inlet,0,6.3,12.784,0,46.7679,0,30.35,0,88.2,0,7.73,0,7.78,0,-68.9,18.96,0,0.72,0,1.205,1.425,0
10/19/2019,02:30, ,0,Inlet,0,6.3,12.774,0,46.7728,0,30.35,0,82.7,0,7.25,0,7.75,0,-67.1,15.93,0,0.52,0,1.201,1.402,0
10/19/2019,02:45, ,0,Inlet,0,6.3,12.731,0,46.7834,0,30.36,0,78.2,0,6.86,0,7.73,0,-65.8,15.85,0,0.64,0,1.196,1.371,0
10/19/2019,03:00, ,0,Inlet,0,6.3,12.711,0,46.7657,0,30.34,0,78.3,0,6.87,0,7.72,0,-65.5,15.3,0,0.62,0,1.198,1.328,0
10/19/2019,03:15, ,0,Inlet,0,6.3,12.694,0,46.7745,0,30.35,0,77.3,0,6.79,0,7.71,0,-64.6,14.53,0,0.46,0,1.19,1.268,0
10/19/2019,03:30, ,0,Inlet,0,6.3,12.672,0,46.755,0,30.33,0,75.3,0,6.61,0,7.68,0,-63.1,15.14,0,0.67,0,1.193,1.184,0
10/19/2019,03:45, ,0,Inlet,0,6.3,12.584,0,46.7782,0,30.35,0,75,0,6.59,0,7.67,0,-62.4,16.35,0,0.62,0,1.201,1.099,0
10/19/2019,04:00, ,0,Inlet,0,6.3,12.542,0,46.7513,0,30.33,0,73.6,0,6.48,0,7.67,0,-62.3,13.84,0,0.74,0,1.203,0.995,0
10/19/2019,04:15, ,0,Inlet,0,6.3,12.503,0,46.7475,0,30.32,0,73.4,0,6.47,0,7.66,0,-61.9,14.64,0,0.59,0,1.197,0.864,0
10/19/2019,04:30, ,0,Inlet,0,6.3,12.458,0,46.7413,0,30.32,0,74.7,0,6.59,0,7.68,0,-62.8,15.21,0,0.69,0,1.195,0.728,0
10/19/2019,04:45, ,0,Inlet,0,6.3,12.352,0,46.747,0,30.32,0,77,0,6.81,0,7.7,0,-64,14.84,0,0.65,0,1.201,0.596,0
10/19/2019,05:00, ,0,Inlet,0,6.3,12.193,0,46.6921,0,30.27,0,76.6,0,6.79,0,7.69,0,-63.5,15.42,0,0.62,0,1.186,0.441,0
10/19/2019,05:15, ,0,Inlet,0,6.3,12.033,0,46.6431,0,30.23,0,78.8,0,7.02,0,7.7,0,-64.3,15.05,0,0.71,0,1.195,0.282,0
10/19/2019,05:30, ,0,Inlet,0,6.3,11.907,0,46.5454,0,30.15,0,83.5,0,7.46,0,7.73,0,-65.9,15.75,0,0.64,0,1.194,0.132,0
10/19/2019,05:45, ,0,Inlet,0,6.3,11.752,0,46.3661,0,30.02,0,83.9,0,7.53,0,7.73,0,-65.7,15.36,0,0.83,0,1.191,-0.026,0
10/19/2019,06:00, ,0,Inlet,0,6.3,11.574,0,46.1012,0,29.82,0,83.2,0,7.5,0,7.72,0,-64.9,15.83,0,0.8,0,1.186,-0.178,0
10/19/2019,06:15, ,0,Inlet,0,6.3,11.343,0,45.8507,0,29.63,0,82.2,0,7.46,0,7.69,0,-63.6,15.87,0,0.74,0,1.196,-0.301,0
10/19/2019,06:30, ,0,Inlet,0,6.3,11.215,0,45.5118,0,29.38,0,80.6,0,7.34,0,7.67,0,-62.5,15.46,0,0.75,0,1.186,-0.414,0
10/19/2019,06:45, ,0,Inlet,0,6.3,11.171,0,45.2413,0,29.19,0,77.9,0,7.11,0,7.65,0,-61.4,14.99,0,0.71,0,1.193,-0.524,0
10/19/2019,07:00, ,0,Inlet,0,6.3,11.159,0,45.1886,0,29.15,0,77.4,0,7.07,0,7.66,0,-61.4,16.54,0,0.72,0,1.194,-0.59,0
10/19/2019,07:15, ,0,Inlet,0,6.3,11.094,0,44.9813,0,29,0,75.7,0,6.94,0,7.64,0,-60.3,14.58,0,0.66,0,1.187,-0.662,0
10/19/2019,07:30, ,0,Inlet,0,6.3,11.082,0,44.87,0,28.92,0,73.1,0,6.7,0,7.62,0,-59.3,14.96,0,0.65,0,1.186,-0.701,0
10/19/2019,07:45, ,0,Inlet,0,6.3,11.137,0,44.8737,0,28.92,0,72.5,0,6.63,0,7.62,0,-59.4,14.59,0,0.71,0,1.194,-0.735,0
10/19/2019,08:00, ,0,Inlet,0,6.3,11.148,0,44.9692,0,28.99,0,75.1,0,6.87,0,7.63,0,-59.9,15.17,0,0.76,0,1.195,-0.764,0
10/19/2019,08:15, ,0,Inlet,0,6.3,11.143,0,45.0057,0,29.02,0,71.5,0,6.54,0,7.61,0,-58.7,14.5,0,0.7,0,1.197,-0.756,0
10/19/2019,08:30, ,0,Inlet,0,6.3,11.208,0,45.0588,0,29.06,0,69.7,0,6.37,0,7.61,0,-58.7,15.11,0,0.77,0,1.187,-0.713,0
10/19/2019,08:45, ,0,Inlet,0,6.3,11.204,0,45.1058,0,29.09,0,71.6,0,6.54,0,7.62,0,-59.1,13.89,0,0.57,0,1.206,-0.679,0
10/19/2019,09:00, ,0,Inlet,0,6.3,11.167,0,45.1124,0,29.09,0,67,0,6.13,0,7.58,0,-57.1,12.92,0,0.6,0,1.2,-0.622,0
10/19/2019,09:15, ,0,Inlet,0,6.3,11.11,0,45.0656,0,29.06,0,66.6,0,6.09,0,7.58,0,-56.9,14.13,0,0.6,0,1.195,-0.555,0
10/19/2019,09:30, ,0,Inlet,0,6.3,10.942,0,44.8272,0,28.88,0,73.2,0,6.73,0,7.59,0,-57.6,14.24,0,0.62,0,1.198,-0.448,0
10/19/2019,09:45, ,0,Inlet,0,6.3,10.957,0,44.2803,0,28.49,0,79.3,0,7.31,0,7.63,0,-59.8,15.49,0,0.71,0,1.195,-0.343,0
10/19/2019,10:00, ,0,Inlet,0,6.3,11.452,0,44.7063,0,28.82,0,81.3,0,7.4,0,7.67,0,-62.3,14.85,0,0.72,0,1.204,-0.217,0
10/19/2019,10:15, ,0,Inlet,0,6.3,11.778,0,45.1742,0,29.16,0,82,0,7.39,0,7.69,0,-63.6,13.62,0,0.72,0,1.186,-0.094,0
10/19/2019,10:30, ,0,Inlet,0,6.3,12.041,0,44.7109,0,28.84,0,90.1,0,8.1,0,7.75,0,-66.7,17.24,0,1.04,0,1.186,0.05,0
10/19/2019,10:45, ,0,Inlet,0,6.3,12.637,0,45.8897,0,29.71,0,93.6,0,8.26,0,7.8,0,-70,16.7,0,0.97,0,1.199,0.196,0
10/19/2019,11:00, ,0,Inlet,0,6.3,12.776,0,46.499,0,30.15,0,94.1,0,8.26,0,7.81,0,-70.8,17.25,0,0.89,0,1.203,0.337,0
10/19/2019,11:15, ,0,Inlet,0,6.3,12.797,0,46.6578,0,30.27,0,94.2,0,8.25,0,7.82,0,-70.9,16.19,0,1.13,0,1.189,0.481,0
10/19/2019,11:30, ,0,Inlet,0,6.3,12.82,0,46.6952,0,30.3,0,94.6,0,8.28,0,7.82,0,-71.1,219.37,0,1.04,0,1.189,0.639,0
10/19/2019,11:45, ,0,Inlet,0,6.3,12.824,0,46.7152,0,30.31,0,94.7,0,8.29,0,7.82,0,-71.1,52.22,0,1.08,0,1.202,0.803,0
10/19/2019,12:00, ,0,Inlet,0,6.3,12.842,0,46.7225,0,30.32,0,94.3,0,8.25,0,7.82,0,-71.1,90.37,0,1.07,0,1.2,0.96,0
10/19/2019,12:15, ,0,Inlet,0,6.3,12.871,0,46.7289,0,30.32,0,94.4,0,8.26,0,7.82,0,-71.2,53.9,0,1.06,0,1.191,1.097,0
10/19/2019,12:30, ,0,Inlet,0,6.3,12.887,0,46.7307,0,30.33,0,94.2,0,8.23,0,7.82,0,-71.2,41.69,0,1.09,0,1.187,1.224,0
10/19/2019,12:45, ,0,Inlet,0,6.3,12.898,0,46.7286,0,30.32,0,94.3,0,8.24,0,7.82,0,-71.2,40.68,0,1.11,0,1.198,1.349,0
10/19/2019,13:00, ,0,Inlet,0,6.3,12.912,0,46.729,0,30.32,0,94.2,0,8.23,0,7.82,0,-71.2,29.11,0,1.02,0,1.187,1.448,0
10/19/2019,13:15, ,0,Inlet,0,6.3,12.924,0,46.7268,0,30.32,0,93.7,0,8.18,0,7.82,0,-71.2,19.33,0,1.08,0,1.186,1.527,0
10/19/2019,13:30, ,0,Inlet,0,6.3,12.931,0,46.7275,0,30.32,0,94.1,0,8.22,0,7.82,0,-71.2,20.17,0,1.08,0,1.203,1.61,0
10/19/2019,13:45, ,0,Inlet,0,6.3,12.95,0,46.7256,0,30.32,0,94,0,8.21,0,7.82,0,-71.1,17.82,0,1.18,0,1.205,1.668,0
10/19/2019,14:00, ,0,Inlet,0,6.3,12.947,0,46.727,0,30.32,0,94.4,0,8.24,0,7.82,0,-71.2,14.98,0,1.13,0,1.201,1.705,0
10/19/2019,14:15, ,0,Inlet,0,6.3,12.954,0,46.7247,0,30.32,0,93.1,0,8.13,0,7.82,0,-70.9,13.85,0,1.13,0,1.186,1.728,0
10/19/2019,14:30, ,0,Inlet,0,6.3,12.962,0,46.7235,0,30.32,0,91.9,0,8.02,0,7.81,0,-70.3,15.9,0,1.01,0,1.196,1.727,0
10/19/2019,14:45, ,0,Inlet,0,6.3,12.962,0,46.7293,0,30.33,0,87.7,0,7.66,0,7.78,0,-68.8,12.41,0,0.27,0,1.187,1.7,0
10/19/2019,15:00, ,0,Inlet,0,6.3,12.993,0,46.7345,0,30.33,0,84.4,0,7.37,0,7.75,0,-67,11.93,0,0.3,0,1.201,1.652,0
10/19/2019,15:15, ,0,Inlet,0,6.3,13.018,0,46.7172,0,30.32,0,85.4,0,7.44,0,7.75,0,-67.3,11.67,0,0.3,0,1.201,1.594,0
10/19/2019,15:30, ,0,Inlet,0,6.3,13.102,0,46.7225,0,30.33,0,89.5,0,7.79,0,7.79,0,-69.2,12.21,0,0.25,0,1.195,1.519,0
10/19/2019,15:45, ,0,Inlet,0,6.3,13.088,0,46.7197,0,30.32,0,88.8,0,7.73,0,7.78,0,-68.9,12.36,0,0.38,0,1.19,1.43,0
10/19/2019,16:00, ,0,Inlet,0,6.3,13.088,0,46.7159,0,30.32,0,90,0,7.83,0,7.79,0,-69.2,12.31,0,0.34,0,1.198,1.324,0
10/19/2019,16:15, ,0,Inlet,0,6.3,13.088,0,46.7163,0,30.32,0,88.2,0,7.68,0,7.77,0,-68.2,12.08,0,0.35,0,1.194,1.207,0
10/19/2019,16:30, ,0,Inlet,0,6.3,13.113,0,46.6981,0,30.31,0,83.6,0,7.28,0,7.73,0,-66.2,11.11,0,0.27,0,1.197,1.076,0
10/19/2019,16:45, ,0,Inlet,0,6.3,13.13,0,46.7029,0,30.31,0,86.6,0,7.53,0,7.73,0,-65.9,11.21,0,0.37,0,1.194,0.938,0
10/19/2019,17:00, ,0,Inlet,0,6.3,13.144,0,46.6684,0,30.29,0,84.4,0,7.34,0,7.73,0,-65.7,11.78,0,0.55,0,1.196,0.782,0
10/19/2019,17:15, ,0,Inlet,0,6.3,13.152,0,46.6297,0,30.26,0,85.5,0,7.44,0,7.72,0,-65.4,21.81,0,0.3,0,1.192,0.618,0
10/19/2019,17:30, ,0,Inlet,0,6.3,13.148,0,46.556,0,30.21,0,90.1,0,7.84,0,7.77,0,-68.4,16.31,0,0.21,0,1.205,0.463,0
10/19/2019,17:45, ,0,Inlet,0,6.3,13.145,0,46.4702,0,30.15,0,87,0,7.57,0,7.74,0,-66.7,49.93,0,0.53,0,1.196,0.303,0
10/19/2019,18:00, ,0,Inlet,0,6.3,13.133,0,46.2979,0,30.02,0,90.3,0,7.87,0,7.77,0,-68.3,111.53,0,0.75,0,1.186,0.123,0
10/19/2019,18:15, ,0,Inlet,0,6.3,13.103,0,46.1097,0,29.89,0,89.8,0,7.84,0,7.76,0,-67.5,159.5,0,0.52,0,1.188,-0.044,0
10/19/2019,18:30, ,0,Inlet,0,6.3,13.036,0,45.9046,0,29.74,0,91.9,0,8.03,0,7.76,0,-67.6,164.2,0,0.7,0,1.202,-0.195,0
10/19/2019,18:45, ,0,Inlet,0,6.3,12.952,0,45.6408,0,29.54,0,90.4,0,7.93,0,7.74,0,-66.5,159.53,0,0.48,0,1.188,-0.355,0
10/19/2019,19:00, ,0,Inlet,0,6.3,12.878,0,45.3472,0,29.33,0,88.9,0,7.82,0,7.72,0,-65.4,193.58,0,0.5,0,1.189,-0.477,0
10/19/2019,19:15, ,0,Inlet,0,6.3,12.829,0,45.0946,0,29.15,0,86.5,0,7.63,0,7.7,0,-64.2,234.04,0,0.49,0,1.204,-0.61,0
10/19/2019,19:30, ,0,Inlet,0,6.3,12.83,0,45.012,0,29.09,0,84.9,0,7.49,0,7.69,0,-63.7,173.75,0,0.43,0,1.197,-0.711,0
10/19/2019,19:45, ,0,Inlet,0,6.3,12.798,0,44.9728,0,29.06,0,83,0,7.33,0,7.67,0,-62.7,180.7,0,0.43,0,1.203,-0.791,0
10/19/2019,20:00, ,0,Inlet,0,6.3,12.791,0,44.9211,0,29.02,0,80.6,0,7.12,0,7.66,0,-61.9,295.88,0,0.38,0,1.192,-0.851,0
10/19/2019,20:15, ,0,Inlet,0,6.3,12.808,0,44.9033,0,29.01,0,83,0,7.33,0,7.67,0,-62.7,161.4,0,0.46,0,1.188,-0.9,0
10/19/2019,20:30, ,0,Inlet,0,6.3,12.832,0,44.9547,0,29.05,0,82.1,0,7.25,0,7.67,0,-62.6,139.98,0,0.43,0,1.205,-0.928,0
10/19/2019,20:45, ,0,Inlet,0,6.3,12.843,0,45.0075,0,29.09,0,82.2,0,7.25,0,7.67,0,-62.5,184.18,0,0.46,0,1.199,-0.931,0
10/19/2019,21:00, ,0,Inlet,0,6.3,12.846,0,45.0262,0,29.1,0,77.4,0,6.82,0,7.65,0,-61.3,179.59,0,0.42,0,1.19,-0.917,0
10/19/2019,21:15, ,0,Inlet,0,6.3,12.855,0,45.062,0,29.13,0,80.2,0,7.07,0,7.66,0,-62.1,192.8,0,0.43,0,1.196,-0.895,0
10/19/2019,21:30, ,0,Inlet,0,6.3,12.835,0,45.0669,0,29.13,0,78.6,0,6.93,0,7.65,0,-61.2,150.11,0,0.41,0,1.191,-0.86,0
10/19/2019,21:45, ,0,Inlet,0,6.3,12.841,0,45.0978,0,29.15,0,78.9,0,6.96,0,7.65,0,-61.3,138.54,0,0.37,0,1.186,-0.772,0
10/19/2019,22:00, ,0,Inlet,0,6.3,12.812,0,45.087,0,29.14,0,76.4,0,6.74,0,7.63,0,-59.9,144.2,0,0.4,0,1.19,-0.695,0
10/19/2019,22:15, ,0,Inlet,0,6.3,12.777,0,45.0663,0,29.13,0,75.1,0,6.63,0,7.62,0,-59.4,94.51,0,0.42,0,1.2,-0.608,0
10/19/2019,22:30, ,0,Inlet,0,6.3,12.587,0,44.7902,0,28.92,0,78.3,0,6.95,0,7.61,0,-58.9,91.26,0,0.49,0,1.189,-0.496,0
10/19/2019,22:45, ,0,Inlet,0,6.3,12.663,0,44.6153,0,28.8,0,84,0,7.45,0,7.67,0,-62.4,64.79,0,0.64,0,1.191,-0.363,0
10/19/2019,23:00, ,0,Inlet,0,6.3,12.733,0,45.3383,0,29.32,0,85.2,0,7.52,0,7.72,0,-65.5,128.28,0,0.98,0,1.193,-0.242,0
10/19/2019,23:15, ,0,Inlet,0,6.3,12.727,0,45.6224,0,29.52,0,82.6,0,7.28,0,7.7,0,-64.1,194.62,0,0.43,0,1.19,-0.091,0
10/19/2019,23:30, ,0,Inlet,0,6.3,12.598,0,45.6987,0,29.57,0,92.2,0,8.14,0,7.79,0,-69.2,168.34,0,1.43,0,1.205,0.035,0
10/19/2019,23:45, ,0,Inlet,0,6.3,12.706,0,46.3035,0,30.01,0,93.8,0,8.25,0,7.81,0,-70.4,197.14,0,1.42,0,1.191,0.188,0
10/20/2019,00:00, ,0,Inlet,0,6.3,12.758,0,46.6214,0,30.24,0,93.6,0,8.21,0,7.81,0,-70.4,92.64,0,1.52,0,1.189,0.322,0
10/20/2019,00:15, ,0,Inlet,0,6.3,12.756,0,46.7186,0,30.31,0,93,0,8.15,0,7.8,0,-70.2,20.84,0,1.47,0,1.198,0.465,0
10/20/2019,00:30, ,0,Inlet,0,6.3,12.724,0,46.7184,0,30.31,0,93.3,0,8.18,0,7.81,0,-70.3,17.46,0,1.51,0,1.189,0.627,0
10/20/2019,00:45, ,0,Inlet,0,6.3,12.626,0,46.4612,0,30.12,0,93.8,0,8.25,0,7.81,0,-70.5,19.14,0,1.48,0,1.192,0.764,0
10/20/2019,01:00, ,0,Inlet,0,6.3,12.605,0,46.352,0,30.04,0,93.6,0,8.25,0,7.81,0,-70.5,18.73,0,1.33,0,1.204,0.89,0
10/20/2019,01:15, ,0,Inlet,0,6.3,12.595,0,46.35,0,30.04,0,94.2,0,8.3,0,7.81,0,-70.5,15.91,0,1.38,0,1.186,1.025,0
10/20/2019,01:30, ,0,Inlet,0,6.3,12.591,0,46.371,0,30.06,0,94.2,0,8.3,0,7.81,0,-70.5,15.14,0,1.41,0,1.194,1.136,0
10/20/2019,01:45, ,0,Inlet,0,6.3,12.588,0,46.3952,0,30.07,0,93.5,0,8.24,0,7.81,0,-70.4,16.13,0,2.04,0,1.203,1.229,0
10/20/2019,02:00, ,0,Inlet,0,6.3,12.589,0,46.3549,0,30.04,0,93.7,0,8.26,0,7.81,0,-70.6,17.49,0,1.86,0,1.19,1.31,0
10/20/2019,02:15, ,0,Inlet,0,6.3,12.576,0,46.3666,0,30.05,0,93.4,0,8.23,0,7.81,0,-70.4,17.28,0,2.62,0,1.199,1.371,0
10/20/2019,02:30, ,0,Inlet,0,6.3,12.562,0,46.3681,0,30.05,0,92.5,0,8.16,0,7.81,0,-70.2,19.27,0,2.75,0,1.195,1.415,0
10/20/2019,02:45, ,0,Inlet,0,6.3,12.588,0,46.3904,0,30.07,0,92.1,0,8.12,0,7.8,0,-70.1,22.22,0,2.89,0,1.195,1.436,0
10/20/2019,03:00, ,0,Inlet,0,6.3,12.511,0,46.3581,0,30.04,0,91.2,0,8.05,0,7.8,0,-69.7,19.77,0,3.12,0,1.195,1.463,0
10/20/2019,03:15, ,0,Inlet,0,6.3,12.526,0,46.3579,0,30.04,0,91.2,0,8.05,0,7.79,0,-69.5,21.91,0,2.83,0,1.203,1.463,0
10/20/2019,03:30, ,0,Inlet,0,6.3,12.568,0,46.3258,0,30.02,0,87.7,0,7.73,0,7.77,0,-68.4,21.23,0,2.45,0,1.194,1.442,0
10/20/2019,03:45, ,0,Inlet,0,6.3,12.439,0,46.3677,0,30.05,0,86.1,0,7.61,0,7.77,0,-67.9,21.16,0,2.5,0,1.205,1.397,0
10/20/2019,04:00, ,0,Inlet,0,6.3,12.43,0,46.3409,0,30.03,0,87,0,7.69,0,7.76,0,-67.8,15.12,0,2.25,0,1.195,1.345,0
10/20/2019,04:15, ,0,Inlet,0,6.3,12.386,0,46.3673,0,30.04,0,85.7,0,7.58,0,7.75,0,-67.3,14.16,0,2.2,0,1.186,1.274,0
10/20/2019,04:30, ,0,Inlet,0,6.3,12.332,0,46.3483,0,30.03,0,82.1,0,7.27,0,7.73,0,-65.8,12.97,0,1.98,0,1.19,1.189,0
10/20/2019,04:45, ,0,Inlet,0,6.3,12.294,0,46.3467,0,30.03,0,85.8,0,7.61,0,7.76,0,-67.5,13.59,0,2.1,0,1.197,1.096,0
10/20/2019,05:00, ,0,Inlet,0,6.3,12.253,0,46.3372,0,30.02,0,84.4,0,7.49,0,7.75,0,-66.9,16.88,0,1.67,0,1.203,0.981,0
10/20/2019,05:15, ,0,Inlet,0,6.3,12.146,0,46.348,0,30.02,0,85.9,0,7.65,0,7.75,0,-67.1,16.17,0,1.95,0,1.2,0.856,0
10/20/2019,05:30, ,0,Inlet,0,6.3,12.074,0,46.3265,0,30,0,84.3,0,7.52,0,7.74,0,-66.6,17.45,0,2.22,0,1.187,0.718,0
10/20/2019,05:45, ,0,Inlet,0,6.3,12.039,0,46.304,0,29.99,0,82.8,0,7.39,0,7.73,0,-65.9,15.91,0,2.02,0,1.188,0.578,0
10/20/2019,06:00, ,0,Inlet,0,6.3,11.944,0,46.3748,0,30.03,0,80,0,7.15,0,7.71,0,-64.5,16.07,0,2.02,0,1.187,0.439,0
10/20/2019,06:15, ,0,Inlet,0,6.3,11.83,0,46.371,0,30.02,0,81.3,0,7.28,0,7.71,0,-64.6,19.69,0,2.06,0,1.196,0.285,0
10/20/2019,06:30, ,0,Inlet,0,6.3,11.719,0,46.359,0,30.01,0,81.4,0,7.31,0,7.71,0,-64.5,17.43,0,1.63,0,1.19,0.15,0
10/20/2019,06:45, ,0,Inlet,0,6.3,11.639,0,46.2594,0,29.94,0,82.5,0,7.42,0,7.71,0,-64.4,22.07,0,1.38,0,1.192,0.01,0
10/20/2019,07:00, ,0,Inlet,0,6.3,11.413,0,46.1932,0,29.88,0,82.7,0,7.48,0,7.71,0,-64.6,19.95,0,1.34,0,1.199,-0.121,0
10/20/2019,07:15, ,0,Inlet,0,6.3,11.322,0,46.0123,0,29.74,0,82.1,0,7.45,0,7.7,0,-63.8,16.72,0,1.41,0,1.189,-0.228,0
10/20/2019,07:30, ,0,Inlet,0,6.3,11.206,0,45.8284,0,29.61,0,80.4,0,7.31,0,7.68,0,-62.7,13.19,0,1.54,0,1.198,-0.339,0
10/20/2019,07:45, ,0,Inlet,0,6.3,11.172,0,45.6078,0,29.45,0,79.1,0,7.21,0,7.66,0,-61.9,13.96,0,1.86,0,1.186,-0.425,0
10/20/2019,08:00, ,0,Inlet,0,6.3,11.153,0,45.4533,0,29.34,0,77.6,0,7.08,0,7.65,0,-61.2,12.5,0,1.35,0,1.195,-0.508,0
10/20/2019,08:15, ,0,Inlet,0,6.3,11.155,0,45.4139,0,29.31,0,76.2,0,6.96,0,7.64,0,-60.7,12.32,0,1.33,0,1.186,-0.561,0
10/20/2019,08:30, ,0,Inlet,0,6.3,11.094,0,45.2873,0,29.22,0,76.4,0,6.99,0,7.64,0,-60.4,11.48,0,1.6,0,1.2,-0.589,0
10/20/2019,08:45, ,0,Inlet,0,6.3,11.128,0,45.2552,0,29.19,0,74,0,6.76,0,7.62,0,-59.6,14.4,0,1.09,0,1.202,-0.626,0
10/20/2019,09:00, ,0,Inlet,0,6.3,11.142,0,45.2676,0,29.2,0,75.3,0,6.88,0,7.64,0,-60.4,11.93,0,1.21,0,1.196,-0.619,0
10/20/2019,09:15, ,0,Inlet,0,6.3,11.149,0,45.2707,0,29.21,0,76.8,0,7.02,0,7.64,0,-60.8,14.1,0,1.44,0,1.192,-0.619,0
10/20/2019,09:30, ,0,Inlet,0,6.3,11.152,0,45.2871,0,29.22,0,75,0,6.85,0,7.63,0,-60.2,14.29,0,1.32,0,1.204,-0.582,0
10/20/2019,09:45, ,0,Inlet,0,6.3,11.149,0,45.298,0,29.23,0,74.4,0,6.79,0,7.62,0,-59.6,13.09,0,1.59,0,1.204,-0.519,0
10/20/2019,10:00, ,0,Inlet,0,6.3,11.164,0,45.3167,0,29.24,0,73.7,0,6.73,0,7.62,0,-59.5,16.35,0,0.96,0,1.19,-0.446,0
10/20/2019,10:15, ,0,Inlet,0,6.3,11.112,0,45.3047,0,29.23,0,72.1,0,6.59,0,7.61,0,-58.8,17.32,0,1.09,0,1.201,-0.358,0
10/20/2019,10:30, ,0,Inlet,0,6.3,11.118,0,45.0385,0,29.04,0,82,0,7.51,0,7.65,0,-61.2,14.13,0,1.25,0,1.201,-0.26,0
10/20/2019,10:45, ,0,Inlet,0,6.3,11.265,0,44.7653,0,28.85,0,85.4,0,7.8,0,7.67,0,-62.4,13.61,0,2.12,0,1.189,-0.147,0
10/20/2019,11:00, ,0,Inlet,0,6.3,11.369,0,44.6382,0,28.76,0,85.1,0,7.76,0,7.67,0,-62.5,19.66,0,2.62,0,1.201,-0.049,0
10/20/2019,11:15, ,0,Inlet,0,6.3,11.864,0,44.9619,0,29.02,0,92.5,0,8.33,0,7.76,0,-67.7,15.31,0,1.51,0,1.192,0.083,0
10/20/2019,11:30, ,0,Inlet,0,6.3,12.303,0,45.9618,0,29.75,0,95.2,0,8.45,0,7.81,0,-70.6,14.41,0,2.19,0,1.205,0.232,0
10/20/2019,11:45, ,0,Inlet,0,6.3,12.431,0,46.2146,0,29.94,0,96,0,8.49,0,7.82,0,-71.2,13.09,0,1.9,0,1.194,0.371,0
